ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Orientación,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,OrientaciÃ³n,Bodegas,Tipo de casa,Tipo de propiedad,Disposición,Número de piso de la unidad,Departamentos por piso,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote
1349934582,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1349934582-departamento-venta-meriden-merida-yucatan-_JM,"$5,328,802",Mérida,Temozon Norte,147 m²,147 m²,,2,3,2,,0 años,0 MXN,,,,,,,,,,,,,,,,,
1335165735,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-1335165735-departamentos-de-lujo-dentro-de-cabo-norte-en-prima-selva-en-_JM,"$4,332,973",Mérida,Temozon Norte,112 m²,112 m²,5,2,2,2,,,,,,,,,,,,,,,,,,,,
1332005683,yucatán,depto,https://departamento.metroscubicos.com/MLM-1332005683-depto-cabo-norte-amenidades-priv-prima-selva-mod-jaguar-_JM,"$5,559,522",Mérida,Temozon Norte,131 m²,131 m²,4,2,2,2,,,,,,,,,,,,,,,,,,,,
1331947441,yucatán,8,https://departamento.metroscubicos.com/MLM-1331947441-8-ultimas-oficinas-corporativas-orion-mod-silver-7343-mt-_JM,"$2,997,680",Mérida,Montebello,73 m²,73 m²,,,,,,0 años,,,,,,,,,,,,,,,,,,
1332005664,yucatán,departamentotorre,https://departamento.metroscubicos.com/MLM-1332005664-departamentotorre-temozon-con-amenidades-mod-a-1-hab-ba-_JM,"$1,762,000",Temozon,Temozon,45 m²,45 m²,2,1,1,1,,0 años,,,,,,,,,,,,,,,,,,
1328050483,yucatán,venta,https://departamento.metroscubicos.com/MLM-1328050483-venta-de-departamento-town-square-san-ramon-norte-_JM,"$3,800,000",Mérida,San Ramon Norte I,127 m²,127 m²,4,2,2,,,0 años,,,,,,,,,,,,,,,,,,
961160975,yucatán,venta,https://departamento.metroscubicos.com/MLM-961160975-venta-departamento-2-recamaras-norte-merida-_JM,"$2,725,000",Mérida,Temozon Norte,102 m²,102 m²,5,2,2,,,0 años,,,,,,,,,,,,,,,,,,
951080357,yucatán,departamento,https://departamento.metroscubicos.com/MLM-951080357-departamento-en-venta-en-montejo-plaza-yucatan-_JM,"$4,409,301",Mérida,Mérida,134 m²,134 m²,5,2,2,1,,0 años,,,,,,,,,,,,,,,,,,
951080200,yucatán,venta,https://departamento.metroscubicos.com/MLM-951080200-venta-penthouse-en-bocana-telchac-puerto-_JM,"$13,860,990",Telchac Puerto,Telchac Puerto,278 m²,278 m²,9,3,4,2,,0 años,,,,,,,,,,,,,,,,,,
951068065,yucatán,venta,https://departamento.metroscubicos.com/MLM-951068065-venta-departamentos-en-heleka-montebello-yucatan-_JM,"$2,401,300",Mérida,Montebello,97 m²,97 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
951076604,yucatán,venta,https://departamento.metroscubicos.com/MLM-951076604-venta-departamento-en-montejo-plaza-merida-yucatan-_JM,"$4,284,242",Mérida,Mérida,134 m²,134 m²,5,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
944374585,yucatán,a1c,https://departamento.metroscubicos.com/MLM-944374585-a1c-s802-moderno-2-recamaras-8-piso-vista-panoramica-en-progreso-en-venta-_JM,"$5,501,918",Progreso,Yucalpeten,127.5 m²,85.28 m²,,2,2,,,0 años,,,,,,,,,,,,,,,,,,
943274559,yucatán,d1,https://departamento.metroscubicos.com/MLM-943274559-d1-largo-departamento-4-recamaras-6-piso-en-la-costa-azul-for-sale-_JM,"$8,322,993",Progreso,Yucalpeten,188.2 m²,140 m²,,4,4,,,0 años,,,,,,,,,,,,,,,,,,
1300504861,yucatán,d1,https://departamento.metroscubicos.com/MLM-1300504861-d1-largo-departamento-4-recamaras-8-piso-en-la-costa-azul-for-sale-_JM,"$8,391,226",Progreso,Yucalpeten,206 m²,156 m²,,4,4,,,0 años,,,,,,,,,,,,,,,,,,
940077518,yucatán,e,https://departamento.metroscubicos.com/MLM-940077518-e-largo-departamento-4-recamaras-9-piso-en-progreso-norte-de-merida-en-venta-_JM,"$9,681,209",Progreso,Yucalpeten,206 m²,156 m²,,4,4,,,0 años,,,,,,,,,,,,,,,,,,
940082059,yucatán,e,https://departamento.metroscubicos.com/MLM-940082059-e-largo-departamento-4-recamaras-10-piso-en-progreso-norte-de-merida-en-venta-_JM,"$9,746,192",Progreso,Yucalpeten,206 m²,156 m²,,4,4,,,0 años,,,,,,,,,,,,,,,,,,
940076831,yucatán,e,https://departamento.metroscubicos.com/MLM-940076831-e-largo-departamento-4-recamaras-8-piso-progreso-en-norte-de-merida-en-venta-_JM,"$9,616,222",Progreso,Yucalpeten,206 m²,156 m²,,4,4,,,0 años,,,,,,,,,,,,,,,,,,
939141466,yucatán,penthouse,https://departamento.metroscubicos.com/MLM-939141466-penthouse-3-recamaras-en-el-atico-vista-sobre-la-marina-y-el-mar-en-venta-_JM,"$12,376,530",Progreso,Yucalpeten,272.4 m²,105 m²,,3,3,,,0 años,,,,,,,,,,,,,,,,,,
938674528,yucatán,penthouse,https://departamento.metroscubicos.com/MLM-938674528-penthouse-3-recamaras-en-el-atico-vista-sobre-el-mar-progreso-en-venta-_JM,"$12,376,530",Progreso,Yucalpeten,267 m²,164 m²,,2,3,,,0 años,,,,,,,,,,,,,,,,,,
938653684,yucatán,largo,https://departamento.metroscubicos.com/MLM-938653684-largo-departamento-4-recamaras-5-piso-en-progreso-frente-al-mar-en-venta-_JM,"$9,616,222",Progreso,Yucalpeten,206 m²,156 m²,,4,4,,,0 años,,,,,,,,,,,,,,,,,,
938191992,yucatán,departamento,https://departamento.metroscubicos.com/MLM-938191992-departamento-a-la-venta-en-la-playa-yucalpeten-resort-marin-_JM,"$5,587,262",Progreso,Yucalpeten,148 m²,148 m²,4,2,2,2,,,,,,,,,,,,,,,,,,,,
938188684,yucatán,departamento,https://departamento.metroscubicos.com/MLM-938188684-departamento-a-la-venta-en-la-playa-yucalpeten-resort-marin-_JM,"$7,258,567",Progreso,Yucalpeten,151 m²,151 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
936419468,yucatán,penthouse,https://departamento.metroscubicos.com/MLM-936419468-penthouse-de-lujo-en-montebello-al-norte-de-merida-_JM,"$3,193,000",Mérida,Montebello,127 m²,127 m²,5,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
905795657,yucatán,venta,https://departamento.metroscubicos.com/MLM-905795657-venta-departamento-montebello-enso-modelo-karui-_JM,"$4,700,000",Mérida,Montebello,127 m²,127 m²,5,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
865999812,yucatán,venta,https://departamento.metroscubicos.com/MLM-865999812-venta-departamento-1-recamara-merida-torre-oceana-_JM,"$3,172,000",Mérida,Montejo,82 m²,82 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,
861923447,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-861923447-departamentos-itaca-de-2-recamaras-en-cholul-_JM,"$1,645,000",Mérida,Cholul,84 m²,84 m²,4,2,2,1,,0 años,,,,,,,,,,,,,,,,,,
963013121,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-963013121-departamentos-en-km-40-chixchulub-telchac-frente-al-mar-_JM,"$3,923,318",Telchac Puerto,Telchac Puerto,128 mÂ²,128 mÂ²,5,,,2,,,,,3,2,,,,,,,,,,,,,,
792848202,yucatán,espaciosos,https://departamento.metroscubicos.com/MLM-792848202-espaciosos-departamentos-premium-en-cabo-norte-multiples-amenidades-mod-180-_JM,"$6,660,550",Mérida,Temozon Norte,180 m²,180 m²,7,3,3,2,,,,,,,,,,,,,,,,,,,,
791176351,yucatán,venta,https://departamento.metroscubicos.com/MLM-791176351-venta-departamento-1-recamara-norte-merida-_JM,"$1,550,000",Mérida,Dzibichaltun,60 m²,60 m²,2,1,1,1,,,,,,,,,,,,,,,,,,,,
1363196907,yucatán,preventa,https://departamento.metroscubicos.com/MLM-1363196907-preventa-urban-homes-tiara-en-temozon-merida-yucatan-_JM,"$4,011,284",Mérida,Temozon Norte,311 m²,311 m²,8,3,5,2,,0 años,,,,,,,,,,,,,,,,,,
1363310933,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1363310933-departamento-en-preventa-art-house-altabrisa-merida-_JM,"$4,820,000",Mérida,Altabrisa,61 m²,61 m²,2,1,1,1,,0 años,,,,,,,,,,,,,,,,,,
1300590636,yucatán,en,https://departamento.metroscubicos.com/MLM-1300590636-en-venta-departamento-tipo-loft-con-elevador-y-alberca-en-la-colmexico-en-meridayucatan-_JM,"$2,500,000",Yucatán,Mérida,150 m²,150 m²,,1,1,2,1,5 años,2780 MXN,Sur,,,,,,,,,,,,,,,,
1390450729,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1390450729-departamento-de-2-habitaciones-en-cabo-norte-adamant-_JM,"$4,057,170",Mérida,Temozon Norte,59 m²,59 m²,3,2,1,1,,0 años,,,,,,,,,,,,,,,,,,
1387789736,yucatán,fotos,https://departamento.metroscubicos.com/MLM-1387789736-fotos-reales-departamento-en-venta-en-merida-_JM,"$490,000",Mérida,Ampliación Tixcacal Opichen,44 m²,44 m²,,1,1,,,0 años,0 MXN,,,,,,,,,,,,,,,,,
1319590575,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1319590575-departamento-en-venta-en-torre-catalina-montebello-al-norte-_JM,"$3,000,000",Mérida,Montebello,115 m²,115 m²,5,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1390489629,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1390489629-departamento-de-2-recamaras-en-cabo-norte-adamant-_JM,"$3,634,870",Mérida,Temozon Norte,70 m²,70 m²,3,2,1,1,,0 años,,,,,,,,,,,,,,,,,,
1380508856,yucatán,penthouse,https://departamento.metroscubicos.com/MLM-1380508856-penthouse-en-venta-en-primaselva-en-casa-faisan-ph2rf-en-c-_JM,"$11,407,398",Mérida,Temozon Norte,131 m²,131 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1421905950,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-1421905950-departamentos-en-venta-en-benito-juarez-norte-infonavit--_JM,"$2,200,000",Mérida,Benito Juárez Nte,99 m²,99 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
962983066,yucatán,acogedores,https://departamento.metroscubicos.com/MLM-962983066-acogedores-departamentos-de-lujo-en-la-col-mexico-norte-_JM,"$1,430,000",Mérida,México Norte,58 m²,58 m²,2,1,1,1,,,,,,,,,,,,,,,,,,,,
1420933241,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1420933241-departamento-en-venta-frente-al-mar-yucatan-_JM,"$9,616,226",Progreso,Yucalpeten,206 m²,206 m²,8,4,4,2,,,,,,,,,,,,,,,,,,,,
1415900811,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1415900811-departamento-en-venta-en-casa-elite-b-en-cabo-norte-_JM,"$2,809,530",Mérida,Temozon Norte,53 m²,53 m²,2,1,1,,,0 años,,,,,,,,,,,,,,,,,,
1415375844,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1415375844-departamento-en-venta-en-temozon-norte-con-excelente-ubicaci-_JM,"$2,275,000",Mérida,Temozon Norte,81 m²,81 m²,4,2,2,2,,,,,,,,,,,,,,,,,,,,
1411436589,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1411436589-departamento-en-venta-en-merida-progreso-costafina-frente-_JM,"$12,990,000",Mérida,Chicxulub Puerto,280 m²,280 m²,9,3,4,,,0 años,,,,,,,,,,,,,,,,,,
1411296917,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1411296917-departamento-en-venta-en-privada-residencial-frente-a-plaza-_JM,"$8,900,000",Mérida,Temozon Norte,204 m²,204 m²,6,3,3,2,,,,,,,,,,,,,,,,,,,,
1408183074,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1408183074-departamento-de-lujo-en-cabo-norte-en-merida-yucatan-_JM,"$6,100,000",Mérida,Temozon Norte,124 m²,124 m²,5,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1404556520,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1404556520-departamento-amueblado-en-colonia-mexico-_JM,"$2,100,000",Mérida,México Norte,106 m²,106 m²,5,3,2,1,,0 años,,,,,,,,,,,,,,,,,,
1403067089,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1403067089-departamento-con-amplia-terraza-vista-al-campo-de-golf-piso-_JM,"$13,808,977",Mérida,Yucatan Country Club,295 m²,295 m²,6,3,3,1,,0 años,,,,,,,,,,,,,,,,,,
1403112346,yucatán,amplio,https://departamento.metroscubicos.com/MLM-1403112346-amplio-departamento-211m2-elevador-privado-concierge-y-ch-_JM,"$7,576,095",Mérida,Paseo De Montejo,211 m²,211 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1403112345,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1403112345-departamento-amplio-200-m2-con-elevador-privado-concierge-_JM,"$6,553,705",Mérida,Paseo De Montejo,200 m²,200 m²,6,3,3,2,,0 años,,,,,,,,,,,,,,,,,,
1403125260,yucatán,penthouse,https://departamento.metroscubicos.com/MLM-1403125260-penthouse-con-alberca-privada-339-m2-elevador-directo-a-tu-_JM,"$10,529,546",Mérida,Paseo De Montejo,339 m²,339 m²,6,3,3,2,,0 años,,,,,,,,,,,,,,,,,,
1403124018,yucatán,nutuuk,https://departamento.metroscubicos.com/MLM-1403124018-nutuuk-eco-estudios-2-habitaciones-chablekal-_JM,"$2,250,000",Yucatán,Chablekal,85 m²,,,2,2,2,1,0 años,0 MXN,,,,,,,,,,,,,,,,,
1403104488,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-1403104488-departamentos-homu-modelo-a-temozon-norte-_JM,"$2,807,600",Mérida,Temozon Norte,105 m²,,,2,2,2,1,0 años,0 MXN,,,,,,,,,,,,,,,,,
1403117666,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-1403117666-departamentos-homu-modelo-b-temozon-norte-_JM,"$2,353,220",Mérida,Temozon Norte,87 m²,,,2,2,2,1,0 años,0 MXN,,,,,,,,,,,,,,,,,
1403091616,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-1403091616-departamentos-pyra-mod-b-montebello-_JM,"$2,884,000",Mérida,Montebello,100 m²,,,2,2,2,1,0 años,0 MXN,,,,,,,,,,,,,,,,,
1402619390,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1402619390-departamento-en-con-amenidades-en-venta-en-montes-de-amemer-_JM,"$3,346,128",Mérida,Montes De Ame,67 m²,67 m²,3,1,1,1,,,,,,,,,,,,,,,,,,,,
1400184406,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1400184406-departamento-en-montes-de-ame-merida-norte-_JM,"$3,400,000",Mérida,Montes De Ame,104 m²,104 m²,5,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1400059918,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1400059918-departamento-en-santa-gertrudis-copo-_JM,"$2,280,000",Mérida,Santa Gertrudis Copo,88 m²,88 m²,3,1,1,2,,0 años,,,,,,,,,,,,,,,,,,
1395339355,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-1395339355-departamentos-amueblados-en-venta-telchac-ideal-para-renta-_JM,"$6,300,000",Telchac Puerto,Telchac Puerto,520 m²,520 m²,,,,5,,0 años,,,,,,,,,,,,,,,,,,
1395380499,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-1395380499-departamentos-en-preventa-villas-del-sol-de-tres-recamaras-p-_JM,"$5,719,670",Mérida,Villas Del Sol,189 m²,189 m²,7,3,3,1,,0 años,,,,,,,,,,,,,,,,,,
1391900353,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-1391900353-departamentos-en-condominio-en-venta-al-norte-de-merida-mod-_JM,"$2,545,000",Mérida,Temozon Norte,95 m²,95 m²,4,2,2,,,0 años,,,,,,,,,,,,,,,,,,
1391917681,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-1391917681-departamentos-en-condominio-en-venta-al-norte-de-merida-mod-_JM,"$2,097,440",Mérida,Temozon Norte,82 m²,82 m²,2,1,1,,,0 años,,,,,,,,,,,,,,,,,,
1384906242,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1384906242-departamento-en-venta-en-merida-hermoso-_JM,"$2,985,000",Mérida,Temozon Norte,135 m²,135 m²,6,3,3,2,,0 años,,,,,,,,,,,,,,,,,,
1365830825,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1365830825-departamento-en-venta-en-cabo-norte-merida-_JM,"$5,500,000",Mérida,Temozon Norte,182 m²,182 m²,6,2,3,2,,0 años,,,,,,,,,,,,,,,,,,
1365299938,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-1365299938-departamentos-en-venta-en-col-montecristo-a-7-min-de-plaza-_JM,"$1,868,448",Mérida,Montecristo,63 m²,63 m²,3,1,1,,,,,,,,,,,,,,,,,,,,,
1362091793,yucatán,venta,https://departamento.metroscubicos.com/MLM-1362091793-venta-penthouse-frente-al-mar-en-costafina-telchac-_JM,"$12,990,000",Telchac Puerto,Telchac Puerto,280 m²,280 m²,8,3,3,3,,0 años,,,,,,,,,,,,,,,,,,
1360776110,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-1360776110-departamentos-en-venta-en-arietta-cabo-norte-_JM,"$5,750,000",Mérida,Temozon Norte,118 m²,118 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1359603868,yucatán,preventa,https://departamento.metroscubicos.com/MLM-1359603868-preventa-de-departamentos-en-temozon-norte-_JM,"$2,353,220",Mérida,Temozon Norte,87 m²,87 m²,4,2,2,2,,,,,,,,,,,,,,,,,,,,
1359517328,yucatán,venta,https://departamento.metroscubicos.com/MLM-1359517328-venta-departamentos-en-temozon-norte-_JM,"$1,700,000",Mérida,Temozon Norte,78 m²,78 m²,2,1,1,1,,,,,,,,,,,,,,,,,,,,
1353036006,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1353036006-departamento-en-venta-en-cholul-merida-yucatan-_JM,"$1,620,000",Mérida,Cholul,97 m²,97 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1350383142,yucatán,qh5,https://departamento.metroscubicos.com/MLM-1350383142-qh5-2111-lujoso-penthouse-dentro-de-club-de-golf-yucatan-_JM,"$9,848,579",Yucatán,Mérida,208 m²,208 m²,,3,5,2,,1 años,,,,,,,,,,,,,,,,,,
1346265622,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-1346265622-departamentos-inteligente-en-venta-en-bosqua-a-15-min-de-g-_JM,"$2,084,500",Mérida,Buenavista,60 m²,60 m²,3,1,1,1,,,,,,,,,,,,,,,,,,,,
1338030528,yucatán,depto,https://departamento.metroscubicos.com/MLM-1338030528-depto-en-venta-en-torre-temozon-a-10-min-de-plaza-the-har-_JM,"$1,934,520",Mérida,Temozon Norte,45 m²,45 m²,2,1,1,1,,0 años,,,,,,,,,,,,,,,,,,
1331966641,yucatán,depto,https://departamento.metroscubicos.com/MLM-1331966641-depto-en-venta-yucalpeten-resort-marina-a-12-min-de-progre-_JM,"$9,824,107",Progreso,Yucalpeten,280 m²,280 m²,8,4,4,2,,,,,,,,,,,,,,,,,,,,
1331979654,yucatán,depto,https://departamento.metroscubicos.com/MLM-1331979654-depto-cabo-norte-amenidades-de-lujo-priv-primaselva-mod-_JM,"$6,319,075",Mérida,Temozon Norte,144 m²,144 m²,6,3,2,2,,,,,,,,,,,,,,,,,,,,
1328403441,yucatán,estrena,https://departamento.metroscubicos.com/MLM-1328403441-estrena-lujoso-departamento-en-cholul-_JM,"$1,550,000",Mérida,Cholul,84 m²,84 m²,3,2,1,1,,0 años,,,,,,,,,,,,,,,,,,
1324566658,yucatán,en,https://departamento.metroscubicos.com/MLM-1324566658-en-venta-departamento-con-acabados-de-lujo-en-montejo-plaza-_JM,"$4,612,466",Mérida,Cordemex,143 m²,143 m²,6,3,2,2,,0 años,,,,,,,,,,,,,,,,,,
1308229754,yucatán,departamento,https://departamento.metroscubicos.com/MLM-1308229754-departamento-en-venta-en-merida-a-13-min-de-la-anahuac-tipo-_JM,"$1,669,000",Mérida,Temozon Norte,55 m²,55 m²,1,,1,1,,,,,,,,,,,,,,,,,,,,
1307829471,yucatán,burea,https://departamento.metroscubicos.com/MLM-1307829471-burea-studio-apartments-temozon-en-venta-_JM,"$1,779,700",Mérida,Temozon Norte,73 m²,73 m²,2,1,1,1,,0 años,,,,,,,,,,,,,,,,,,
951080271,yucatán,venta,https://departamento.metroscubicos.com/MLM-951080271-venta-departamentos-equipados-en-temozon-16-norte-_JM,"$2,950,000",Mérida,Temozon Norte,124 m²,124 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
1346274102,yucatán,venta,https://departamento.metroscubicos.com/MLM-1346274102-venta-yucalpeten-resort-marina-concept-lifedptos-desde-_JM,"$5,587,262",Mérida,Yucalpeten,148 m²,148 m²,4,2,2,2,,0 años,,,,,,,,,,,,,,,,,,
949882146,yucatán,venta,https://departamento.metroscubicos.com/MLM-949882146-venta-departamento-4-recamaras-vista-al-mar-_JM,"$9,356,293",Progreso,Yucalpeten,206 m²,206 m²,8,4,4,2,,0 años,,,,,,,,,,,,,,,,,,
944531324,yucatán,a1c,https://departamento.metroscubicos.com/MLM-944531324-a1c-s802-moderno-2-recamaras-8-piso-vista-sobre-la-marina-progreso-en-venta-_JM,"$5,440,029",Progreso,Yucalpeten,127.5 m²,85.28 m²,,2,2,,,0 años,,,,,,,,,,,,,,,,,,
941981350,yucatán,d1,https://departamento.metroscubicos.com/MLM-941981350-d1-largo-departamento-4-recamaras-5-piso-en-la-costa-azul-for-sale-_JM,"$8,186,529",Progreso,Yucalpeten,188 m²,140 m²,,4,4,,,0 años,,,,,,,,,,,,,,,,,,
1300514721,yucatán,d1,https://departamento.metroscubicos.com/MLM-1300514721-d1-largo-departamento-4-recamaras-7-piso-en-la-costa-azul-for-sale-_JM,"$8,254,761",Progreso,Yucalpeten,188 m²,140 m²,,4,4,,,0 años,,,,,,,,,,,,,,,,,,
941810423,yucatán,e,https://departamento.metroscubicos.com/MLM-941810423-e-largo-departamento-4-recamaras-3-piso-en-la-costa-azul-for-sale-_JM,"$9,291,309",Progreso,Yucalpeten,206 m²,156 m²,,4,4,,,0 años,,,,,,,,,,,,,,,,,,
940087141,yucatán,e,https://departamento.metroscubicos.com/MLM-940087141-e-largo-departamento-4-recamaras-7-piso-en-progreso-for-sale-_JM,"$9,551,242",Progreso,Yucalpeten,206 m²,156 m²,,4,4,,,0 años,,,,,,,,,,,,,,,,,,
939628332,yucatán,moderno,https://departamento.metroscubicos.com/MLM-939628332-moderno-2-recamaras-10-piso-vista-sobre-la-marina-progreso-en-venta-_JM,"$5,501,918",Progreso,Yucalpeten,127.5 m²,85.28 m²,,2,2,,,0 años,,,,,,,,,,,,,,,,,,
938188673,yucatán,departamento,https://departamento.metroscubicos.com/MLM-938188673-departamento-a-la-venta-en-la-playa-yucalpeten-resort-marin-_JM,"$8,322,993",Progreso,Yucalpeten,188 m²,188 m²,4,2,2,2,,,,,,,,,,,,,,,,,,,,
938191824,yucatán,departamento,https://departamento.metroscubicos.com/MLM-938191824-departamento-a-la-venta-en-la-playa-yucalpeten-resort-marin-_JM,"$9,356,293",Progreso,Yucalpeten,206 m²,206 m²,4,2,2,2,,,,,,,,,,,,,,,,,,,,
936931671,yucatán,departamento,https://departamento.metroscubicos.com/MLM-936931671-departamento-a-la-venta-en-la-playa-yucalpeten-resort-marin-_JM,"$5,316,251",Progreso,Yucalpeten,127 m²,127 m²,4,2,2,2,,,,,,,,,,,,,,,,,,,,
921146501,yucatán,exclusivo,https://departamento.metroscubicos.com/MLM-921146501-exclusivo-departamento-en-via-montejo-merida-_JM,"$3,050,154",Mérida,Montejo,82 m²,82 m²,3,1,2,1,,0 años,,,,,,,,,,,,,,,,,,
917164414,yucatán,departamento,https://departamento.metroscubicos.com/MLM-917164414-departamento-en-venta-en-privada-primaselva-cabo-norte-_JM,"$5,560,000",Mérida,Temozon Norte,131 m²,131 m²,4,2,2,2,,,,,,,,,,,,,,,,,,,,
917169903,yucatán,departamento,https://departamento.metroscubicos.com/MLM-917169903-departamento-en-venta-de-3-recamaras-en-privada-primaselva-c-_JM,"$5,624,000",Mérida,Temozon Norte,131 m²,131 m²,5,2,2,2,,,,,,,,,,,,,,,,,,,,
905789597,yucatán,venta,https://departamento.metroscubicos.com/MLM-905789597-venta-de-departamento-en-tiara-36-en-temozon-norte-_JM,"$1,685,000",Mérida,Temozon Norte,81 m²,81 m²,4,2,2,1,,,,,,,,,,,,,,,,,,,,
897492160,yucatán,venta,https://departamento.metroscubicos.com/MLM-897492160-venta-de-departamentos-en-cabo-norte-_JM,"$5,933,109",Mérida,Temozon Norte,112 m²,112 m²,4,2,2,2,,,,,,,,,,,,,,,,,,,,
869972902,yucatán,departamentos,https://departamento.metroscubicos.com/MLM-869972902-departamentos-2-hab-en-temozon-norte-zona-norte-de-merida-ze-_JM,"$2,070,000",Mérida,Temozon Norte,96 m²,96 m²,4,2,2,2,,,,,,,,,,,,,,,,,,,,
